PJM,SPP,TRE,SOU,WECC,EICW,NE
1.8767,2.5,0.7584,1.5627,4.9925,3.6909,0.7849
1.7395,2.4281,0.7092,1.193,5.3509,3.4542,0.7564
1.319,2.1358,0.6156,1.0256,5.2959,2.8945,0.5857
0.8753,1.7258,0.4764,0.7846,4.8535,2.1543,0.3135
0.4181,1.1576,0.306,0.2499,4.0512,1.195,0.0868
6.11E-02,0.4984,0.1176,0.0019,2.7157,0.3035,0
0,0.045,0.0024,0,1.1476,0.0038,0
0,0,0,0,0.1539,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0021
0.1607,0,0,0.0631,0,0.0115,0.2884
0.7988,0.0694,0.0192,0.4803,0.0004,0.3935,1.024
1.7249,0.6037,0.1656,0.9754,0.1486,1.2864,1.7842
2.5175,1.3324,0.3336,1.4773,1.0756,2.1783,2.2811
2.9188,1.92,0.4728,1.9495,2.5231,2.7866,2.3284
3.1914,2.3206,0.5604,2.0929,3.8072,3.1424,2.1631
3.1382,2.5556,0.6036,1.9268,4.7131,3.4272,1.8415
2.8203,2.5886,0.6036,1.8054,5.1636,3.3453,1.4493
2.34,2.4732,0.5724,1.6654,5.2759,3.0153,0.8235
1.6997,2.1798,0.5004,1.382,5.1588,2.481,0.3406
1.0659,1.7108,0.396,0.9625,4.6859,1.8343,0.1495
0.4141,1.0938,0.2616,0.4058,3.8273,1.0996,0.0204
4.72E-02,0.4576,0.1068,0.0114,2.6712,0.3255,0
0,0.0415,0.0024,0,1.3388,0.0043,0
0,0,0,0,0.2461,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.001
0.2222,0,0,0.0655,0,0.0163,0.3158
1.1398,0.0713,0.0072,0.6769,0.0002,0.5165,1.0712
2.2256,0.5688,0.078,1.4081,0.1236,1.5895,1.7989
3.0924,1.2643,0.1992,2.0327,1.1097,2.57,2.4183
3.6863,1.8246,0.342,2.4387,2.5525,3.2985,2.754
3.9038,2.1654,0.4392,2.6258,3.8689,3.7706,2.8118
3.9594,2.2944,0.468,2.6629,4.8426,3.916,2.78
3.89,2.293,0.4236,2.5239,5.4459,3.8551,2.628
3.4364,2.1435,0.3528,2.1955,5.7423,3.5272,2.2752
2.6971,1.8767,0.2844,1.7175,5.6148,2.9104,1.7408
1.7208,1.4713,0.2304,1.1147,5.1154,1.9654,0.9904
0.6547,0.9482,0.1512,0.4354,4.2407,1.0486,0.2505
6.14E-02,0.3869,0.0576,0.0124,2.9357,0.2687,0
0,0.0277,0.0012,0,1.4077,0.0042,0
0,0.0001,0,0,0.257,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0029
0.2612,0,0,0.0631,0,0.0147,0.4487
1.1207,0.0402,0.0156,0.5886,0.0003,0.3201,1.3404
2.0449,0.2716,0.138,1.2638,0.0713,0.9239,2.1164
2.8115,0.5978,0.288,1.7685,0.9356,1.5568,2.6862
3.3602,0.9672,0.4116,2.0057,2.4189,2.0614,3
3.6125,1.4167,0.4968,2.1296,3.6409,2.5053,3
3.6778,1.7686,0.5472,1.8658,4.3675,2.9123,2.9986
3.3257,1.9068,0.5688,1.7749,4.7471,2.917,2.8718
2.5947,1.8155,0.5304,1.5877,4.8881,2.5205,2.4108
1.7465,1.645,0.444,1.2448,5.0136,2.0007,1.4868
1.0935,1.2806,0.3216,0.7876,4.7088,1.4156,0.5965
0.3965,0.8137,0.1956,0.3059,3.93,0.7892,0.2074
0.0228,0.3131,0.072,0.0078,2.7609,0.2181,0
0,0.0317,0.0012,0,1.4722,0.0044,0
0,0.0001,0,0,0.3097,0,0
0,0,0,0,0.0028,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0041
0.1825,0,0,0.0691,0,0.0185,0.399
0.8721,0.0397,0.0144,0.5674,0.0003,0.5213,1.1434
1.6772,0.3306,0.1332,1.078,0.1347,1.4714,1.9723
2.2833,0.7413,0.2676,1.5198,0.8917,2.3593,2.5146
2.802,1.1306,0.4092,1.8431,1.9271,3.045,2.8502
3.1015,1.5019,0.6372,2.0476,3.0689,3.5029,2.9909
3.1196,1.8115,0.7572,2.0434,4.1133,3.6461,2.9763
2.9958,1.9088,0.768,1.8352,4.7757,3.6063,2.76
2.7897,1.6891,0.6876,1.5178,5.1533,3.2553,2.2929
2.2716,1.3524,0.594,1.1589,5.2004,2.6279,1.6831
1.509,1.0331,0.4692,0.7174,4.7475,1.8739,0.945
0.675,0.6879,0.312,0.2661,3.9464,1.0273,0.2472
8.90E-02,0.285,0.1236,0.0084,2.815,0.2418,0
0,0.0369,0.0036,0,1.4001,0.003,0
0,0.0001,0,0,0.275,0,0
0,0,0,0,0.0006,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.005
0.2046,0,0,0.0465,0,0.0198,0.4415
0.8964,0.0574,0.024,0.3484,0.0005,0.5111,1.2859
1.7596,0.4564,0.2412,0.7304,0.1613,1.4641,2.0446
2.4155,1.0025,0.486,1.0363,0.8566,2.4746,2.6136
2.9197,1.5087,0.6828,1.1879,1.9184,3.3672,2.9566
3.2852,1.9814,0.8196,1.2977,3.2454,3.9394,2.9698
3.2926,2.333,0.894,1.283,4.4077,4.1302,2.921
3.0944,2.5136,0.9132,1.3048,4.902,4.1517,2.7595
2.7024,2.5341,0.8748,1.1053,5.0009,3.9274,2.3236
2.134,2.2377,0.7788,0.9051,4.8501,3.3333,1.7109
1.381,1.7807,0.6252,0.603,4.3199,2.4474,0.941
0.6009,1.2329,0.4152,0.2754,3.4929,1.4025,0.2383
9.87E-02,0.5589,0.174,0.0105,2.5272,0.4045,0
0,0.0455,0.0072,0,1.4093,0.0084,0
0,0,0,0,0.3025,0,0
0,0,0,0,0.0022,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.005
0.2495,0,0,0.0547,0,0.0223,0.4517
1.1819,0.1165,0.0264,0.5202,0.0006,0.7307,1.309
2.232,0.7688,0.2508,1.1208,0.1606,2.0692,2.0732
3.0792,1.5385,0.4932,1.7238,1.1638,3.2952,2.6287
3.5528,2.1975,0.6864,2.2314,2.619,4.2163,2.9627
3.5989,2.6313,0.8088,2.5249,3.9298,4.7664,2.9956
3.6294,2.8601,0.8676,2.5064,4.8393,4.9167,2.9988
3.6669,2.8831,0.8652,2.3782,5.3542,4.9199,2.8942
3.4457,2.6579,0.8136,2.1717,5.5334,4.6125,2.4825
2.825,2.2114,0.7032,1.7543,5.4056,3.9394,1.8772
1.8936,1.7215,0.5292,1.2066,4.9319,2.9407,1.0984
0.8076,1.2335,0.3072,0.5142,4.0792,1.6534,0.2861
1.07E-01,0.5823,0.1116,0.0204,2.8934,0.4275,0
0,0.0584,0.0048,0,1.4818,0.0068,0
0,0.0002,0,0,0.3314,0,0
0,0,0,0,0.0038,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0006,0,0,0,0,0,0.0088
0.2828,0,0,0.0785,0,0.026,0.4605
1.2729,0.062,0.0264,0.7008,0.0006,0.6758,1.3216
2.223,0.3802,0.2472,1.4436,0.176,1.729,2.069
3.1124,0.8441,0.4908,2.0401,1.2227,2.7108,2.6109
3.7393,1.3047,0.6912,2.471,2.7451,3.4495,2.8918
3.932,1.689,0.8196,2.6935,4.0445,3.9185,2.8338
3.9912,1.9648,0.8808,2.6872,5.0753,4.0585,2.7876
3.8911,2.0883,0.894,2.5264,5.6409,3.9898,2.6008
3.4187,2.0924,0.864,2.2112,5.8955,3.7539,2.1546
2.5767,1.9759,0.7704,1.658,5.8314,3.2253,1.5653
1.5673,1.7077,0.6084,1.0202,5.2607,2.4444,0.907
0.5398,1.243,0.3792,0.4701,4.3496,1.3462,0.2527
2.31E-02,0.5864,0.1428,0.0215,3.0059,0.381,0
0,0.0495,0.006,0,1.462,0.0099,0
0,0.0001,0,0,0.3164,0,0
0,0,0,0,0.0032,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0006,0,0,0,0,0,0.0099
0.2814,0,0,0.0803,0,0.027,0.4335
1.1281,0.1193,0.0264,0.7139,0.0006,0.5466,1.2285
1.9648,0.7319,0.2388,1.4641,0.1904,1.7373,1.9246
2.6668,1.4432,0.4824,2.1085,1.2516,2.9712,2.3922
3.428,1.9718,0.6816,2.5404,2.6804,3.8494,2.6141
3.8659,2.3715,0.8172,2.7739,3.9082,4.4055,2.6881
3.9876,2.5662,0.8904,2.8256,4.7317,4.5998,2.6577
3.8378,2.6201,0.9072,2.7023,5.0847,4.6399,2.5045
3.3986,2.5935,0.8616,2.3972,5.1078,4.3229,2.1411
2.7012,2.3428,0.7704,1.9122,4.9659,3.6737,1.5815
1.7398,1.8571,0.5808,1.2517,4.3508,2.6593,0.9289
0.7328,1.2337,0.3432,0.5075,3.5257,1.4683,0.2676
0.0813,0.5523,0.1164,0.0195,2.5745,0.4103,0
0,0.054,0.006,0,1.3799,0.0103,0
0,0.0004,0,0,0.3128,0,0
0,0,0,0,0.0038,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0006,0,0,0,0,0,0.0099
0.2852,0,0,0.0751,0,0.0358,0.369
1.2066,0.1211,0.0276,0.6251,0.0006,0.6769,1.0428
2.2012,0.747,0.2388,1.306,0.1745,1.9193,1.6646
3.0174,1.4755,0.474,1.934,1.1651,3.0138,2.1676
3.6143,2.0928,0.666,2.4049,2.5446,3.8949,2.5539
3.9169,2.5282,0.8028,2.7474,3.7616,4.4399,2.6667
3.9358,2.7063,0.8784,2.823,4.6195,4.6412,2.6195
3.7476,2.7088,0.8916,2.6768,5.1786,4.6019,2.4356
3.2648,2.5251,0.8364,2.373,5.4444,4.2304,2.0662
2.5387,2.2347,0.7176,1.9085,5.404,3.5438,1.5228
1.6326,1.7044,0.5268,1.2482,4.7691,2.6565,0.8319
0.6896,1.11,0.3036,0.509,3.8708,1.5766,0.2216
0.1109,0.5113,0.1176,0.024,2.7227,0.4812,0
0,0.0516,0.0072,0,1.4372,0.012,0
0,0.0006,0,0,0.31,0,0
0,0,0,0,0.0027,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0012,0,0,0,0,0,0.0131
0.2501,0,0,0.0858,0,0.0439,0.3365
1.119,0.1296,0.0288,0.6876,0.0018,0.6415,0.9331
2.1181,0.7046,0.174,1.3951,0.1867,1.813,1.6091
2.9293,1.4198,0.4584,2.0146,1.161,2.9191,2.1359
3.4269,2.0351,0.6528,2.4363,2.4264,3.6857,2.2771
3.614,2.4476,0.756,2.6044,3.5329,4.0349,2.2398
3.5519,2.6605,0.7824,2.6021,4.3067,4.0657,2.2312
3.243,2.7097,0.7728,2.5222,4.8082,3.985,1.9816
2.792,2.5753,0.708,2.2638,4.9574,3.6361,1.5505
2.1651,2.2794,0.5796,1.7466,4.6769,3.0995,1.1305
1.3207,1.7974,0.444,1.0982,4.1276,2.3036,0.6427
0.5348,1.1978,0.3072,0.4631,3.2526,1.3871,0.1906
8.12E-02,0.5466,0.1464,0.0235,2.3629,0.4674,0
0,0.0587,0.0084,0,1.2926,0.0134,0
0,0.0006,0,0,0.2916,0,0
0,0,0,0,0.0027,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0015,0,0,0,0,0,0.0135
0.2624,0,0,0.0882,0,0.0438,0.3379
1.0494,0.1303,0.0336,0.6589,0.0019,0.7025,0.9078
1.9431,0.7457,0.234,1.4182,0.157,1.9743,1.558
2.6316,1.4211,0.4728,2.0257,0.9613,3.1392,2
3.1151,1.9665,0.6708,2.4645,2.0951,3.9169,2.1677
3.1735,2.3352,0.8112,2.6797,3.2658,4.2183,2.0915
3.0174,2.5844,0.8904,2.7703,4.0656,4.2969,1.9022
2.7674,2.6434,0.9084,2.6538,4.5555,4.2601,1.696
2.318,2.5542,0.87,2.3522,4.635,3.9931,1.3578
1.8197,2.2586,0.7752,1.8844,4.2482,3.4175,0.936
1.2087,1.7952,0.6156,1.1911,3.6969,2.5659,0.4908
0.5751,1.2023,0.408,0.5048,3.1223,1.5117,0.1511
1.15E-01,0.5687,0.1752,0.0276,2.2765,0.4886,0
0,0.0802,0.0096,0,1.215,0.0186,0
0,0.0006,0,0,0.2987,0.0001,0
0,0,0,0,0.0055,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0021,0,0,0,0,0,0.0154
0.3002,0,0,0.09,0,0.0516,0.3808
1.2267,0.0767,0.036,0.7525,0.002,0.7405,1.0997
2.2456,0.3573,0.2196,1.5011,0.1856,1.9135,1.8212
2.9925,0.7018,0.4368,2.111,1.0708,3.0034,2.2888
3.4375,1.0004,0.6384,2.5409,2.3093,3.8388,2.3763
3.6273,1.2371,0.7512,2.7656,3.3183,4.3195,2.1328
3.5155,1.4542,0.7776,2.8031,4.5675,4.4616,1.8115
3.3294,1.5388,0.7548,2.6944,4.9448,4.2761,1.6035
2.9845,1.4452,0.7128,2.3869,4.8916,3.8409,1.2296
2.4091,1.3283,0.6468,1.8917,4.9144,3.1889,0.8394
1.6311,1.1463,0.5436,1.2291,4.155,2.393,0.4922
0.7281,0.8432,0.3732,0.4728,3.2894,1.3774,0.1747
0.1194,0.4113,0.1572,0.0243,2.4194,0.4076,0
0,0.0664,0.0096,0,1.3445,0.0145,0
0,0.0008,0,0,0.3321,0,0
0,0,0,0,0.0087,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0021,0,0,0,0,0,0.0181
0.2727,0,0,0.0936,0,0.0585,0.4668
1.1149,0.0924,0.0312,0.7262,0.0031,0.7188,1.2758
1.9726,0.4538,0.1776,1.4526,0.1973,1.707,2.0048
2.6874,0.9374,0.3828,2.036,0.877,2.6164,2.5505
3.2212,1.4694,0.618,2.3799,1.7434,3.3044,2.8945
3.462,2.0144,0.7632,2.483,2.5863,3.6356,2.994
3.3928,2.3305,0.8268,2.4401,3.1772,3.6984,2.9903
3.1322,2.4539,0.8424,2.4099,3.4421,3.5348,2.7919
2.7061,2.4451,0.7884,2.1307,3.4752,3.2759,2.3943
2.1149,2.1292,0.6948,1.7602,3.3282,2.6532,1.8153
1.4099,1.5449,0.5364,1.1445,2.9787,1.8593,1.054
0.5859,0.8945,0.3552,0.4842,2.4942,0.9906,0.3047
0.0805,0.4192,0.1476,0.0293,1.8613,0.2985,0.0024
0,0.0603,0.0108,0,0.992,0.0104,0
0,0.0006,0,0,0.2883,0,0
0,0,0,0,0.0082,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0029,0,0,0,0,0,0.0226
0.2871,0,0,0.0954,0,0.0094,0.4223
0.9624,0.0954,0.0372,0.6395,0.0044,0.2538,1.0314
1.739,0.4935,0.2196,1.2183,0.2164,0.8347,1.8813
2.3672,0.9861,0.4452,1.7557,1.1236,1.5397,2.4689
2.779,1.4416,0.6516,2.111,2.4647,2.2784,2.7766
2.9449,1.6748,0.786,2.4402,3.5954,2.8094,2.8563
2.9352,1.667,0.8592,2.523,4.3285,3.0961,2.7623
2.5822,1.6097,0.8736,2.437,4.87,2.9943,2.3717
2.04,1.5575,0.8292,2.1706,4.8429,2.7548,1.7608
1.439,1.3537,0.7152,1.7243,4.6786,2.3995,1.0976
0.7626,1.1193,0.5388,1.1231,4.2349,1.5653,0.5521
0.2807,0.8193,0.3516,0.4839,3.5077,0.892,0.1936
0.0355,0.4207,0.1488,0.0322,2.5314,0.2759,0.0025
0,0.0694,0.0108,0,1.4284,0.0104,0
0,0.0009,0,0,0.4054,0.0001,0
0,0,0,0,0.0126,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0012,0,0,0,0,0,0.0157
0.152,0,0,0.1031,0,0.0225,0.3197
0.6673,0.091,0.0324,0.7227,0.0044,0.3861,0.9792
1.2737,0.5159,0.1836,1.4348,0.2089,1.0506,1.6115
1.9916,1.1613,0.3348,2.0162,1.2517,1.8612,1.9672
2.7072,1.6493,0.5196,2.4018,2.6824,2.6227,2.1369
3.0216,2.1339,0.594,2.6004,3.8575,3.2716,2.1934
3.0667,2.5425,0.6588,2.6851,4.76,3.604,2.2615
3.0066,2.5355,0.618,2.5847,5.2901,3.4872,2.0356
2.4222,2.427,0.594,2.2258,5.3213,3.2323,1.6585
1.6846,2.1982,0.5484,1.6611,4.9722,2.5866,1.1687
1.0754,1.8575,0.4224,1.1063,4.5111,1.8687,0.5585
0.4692,1.2516,0.2604,0.4706,3.9938,1.1172,0.1593
0.0475,0.5839,0.1044,0.0334,2.924,0.3714,0.0024
0,0.0844,0.006,0,1.5815,0.0141,0
0,0.0011,0,0,0.3763,0.0001,0
0,0,0,0,0.006,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0051,0,0,0,0,0,0.0247
0.2949,0,0,0.1037,0,0.0478,0.4137
1.1273,0.1606,0.006,0.6074,0.0027,0.4746,1.1374
2.0268,0.7732,0.0396,1.1375,0.1996,1.2497,1.8066
2.5605,1.454,0.0876,1.703,1.2288,1.954,2.3272
2.8748,1.9943,0.1416,1.9303,2.5765,2.7324,2.6396
3.0305,2.3836,0.1836,2.1301,3.6719,3.2877,2.7576
3.092,2.6102,0.234,2.3,4.4602,3.5123,2.7107
3.2386,2.6773,0.2268,2.3465,4.9786,3.5127,2.5103
2.9744,2.5785,0.2112,1.9836,5.2386,3.171,2.1393
2.5155,2.2796,0.2148,1.5886,5.0699,2.7022,1.5999
1.686,1.8211,0.1728,1.0487,4.5664,2.0914,0.9544
0.7498,1.2332,0.1128,0.4767,3.7661,1.2221,0.297
0.1427,0.555,0.048,0.0316,2.7267,0.4237,0.0052
0.0012,0.0924,0.0024,0,1.4487,0.0223,0
0,0.001,0,0,0.3765,0.0001,0
0,0,0,0,0.0159,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.006,0,0,0,0,0,0.0268
0.3158,0.0001,0,0.1085,0,0.0659,0.4689
1.1001,0.1475,0.042,0.6629,0.0057,0.6089,1.2488
1.9303,0.6709,0.18,1.3156,0.2215,1.4707,1.9519
2.6327,1.3044,0.2904,1.9193,1.167,2.279,2.4621
3.1576,1.9125,0.4344,2.4139,2.4102,2.8515,2.7648
3.4053,2.3419,0.5772,2.6593,3.4521,3.2479,2.9004
3.3582,2.5667,0.7092,2.6842,4.2471,3.3928,2.8553
3.1728,2.6349,0.8088,2.5292,4.8257,3.3279,2.6204
2.7736,2.5543,0.8436,2.2192,4.8967,3.0281,2.2602
2.1667,2.3022,0.7812,1.7154,4.6402,2.4512,1.7302
1.4294,1.8843,0.6312,1.1316,4.1863,1.8371,1.0428
0.6627,1.3178,0.4248,0.4649,3.383,1.1295,0.3119
0.1322,0.6319,0.1908,0.0309,2.3193,0.4119,0.0052
0.0024,0.1,0.012,0,1.2207,0.023,0
0,0.0014,0,0,0.3207,0.0001,0
0,0,0,0,0.0072,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0052,0,0,0,0,0,0.0347
0.1667,0.0002,0,0.0878,0,0.0743,0.4305
0.6356,0.1814,0.0456,0.5846,0.0058,0.7692,1.0611
1.0994,0.7967,0.2748,1.1755,0.2267,1.8415,1.5011
1.4868,1.4792,0.5232,1.7154,1.1136,2.8817,1.5971
1.8463,2.0488,0.7212,2.1065,2.2689,3.7647,1.4526
2.4054,2.4777,0.858,2.2616,3.4775,4.4214,1.4369
2.6325,2.6989,0.9312,2.192,4.4434,4.7028,1.4927
2.4565,2.7378,0.9456,1.9786,5.0173,4.6288,1.2057
1.9532,2.6528,0.9036,1.742,5.1954,4.0099,0.8945
1.2819,2.4081,0.8016,1.386,5.0403,3.1109,0.6211
0.7507,1.9642,0.6372,0.9125,4.4972,2.3443,0.3772
0.357,1.345,0.42,0.4007,3.6836,1.4863,0.1325
7.77E-02,0.6195,0.1812,0.038,2.6667,0.5078,0.0001
0,0.1052,0.0132,0.0001,1.4569,0.0308,0
0,0.001,0,0,0.4226,0.0001,0
0,0,0,0,0.0153,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0027,0,0,0,0,0,0.0224
0.1965,0.0001,0,0.1067,0,0.0645,0.3061
0.7144,0.0941,0.0468,0.6053,0.0083,0.6191,0.929
1.376,0.407,0.2712,1.1752,0.2132,1.5601,1.6265
1.9825,0.7932,0.5124,1.6735,1.1757,2.367,2.2647
2.6398,1.3213,0.708,2.1148,2.5274,3.0139,2.7248
2.9898,1.6989,0.8424,2.3725,3.5503,3.433,2.9209
3.1454,1.6987,0.9156,2.4581,4.2607,3.53,2.9242
3.2504,1.6203,0.9288,2.2887,4.5583,3.2891,2.7139
3.0495,1.6147,0.8892,1.9793,4.602,3.0551,2.3191
2.4162,1.6471,0.792,1.5621,4.3742,2.6308,1.7476
1.493,1.3654,0.6372,0.9966,3.961,1.9763,1.0373
0.5596,0.9244,0.4284,0.4317,3.2451,1.1321,0.3248
0.0753,0.4147,0.1908,0.0435,2.3294,0.362,0.0107
0,0.0749,0.0216,0.0001,1.2766,0.0173,0
0,0.0017,0,0,0.3278,0.0001,0
0,0,0,0,0.0018,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0106,0,0,0,0,0,0.0398
0.3288,0.0003,0,0.13,0,0.0691,0.4769
1.0623,0.1444,0.0432,0.6771,0.0071,0.563,1.2224
1.7824,0.6373,0.2088,1.2743,0.254,1.4855,1.914
2.3927,1.2739,0.4296,1.7858,1.2564,2.4505,2.4272
2.7616,1.9411,0.6396,2.1493,2.499,3.2642,2.7342
2.9402,2.5018,0.7716,2.3137,3.6222,3.534,2.8074
2.9079,2.7381,0.8052,2.2692,4.4627,3.4603,2.6838
2.6887,2.7334,0.69,1.9546,4.9385,3.1278,2.3481
2.3347,2.5512,0.3972,1.6337,5.0723,2.738,1.7973
1.9063,2.2352,0.204,1.2133,4.9263,2.2426,1.2217
1.2787,1.807,0.1164,0.8172,4.5114,1.7131,0.7545
0.4991,1.2539,0.0612,0.3929,3.8476,0.9938,0.2696
0.0784,0.6251,0.0288,0.0436,2.7799,0.3807,0.0084
0,0.1163,0.0048,0,1.5245,0.0363,0
0,0.0011,0,0,0.401,0.0001,0
0,0,0,0,0.0195,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0119,0,0,0,0,0,0.0405
0.3395,0.0001,0,0.0681,0,0.0364,0.4469
1.1448,0.1716,0.0504,0.3532,0.0063,0.4189,1.108
2.0212,0.6499,0.2652,0.6301,0.2681,1.2162,1.7567
2.7306,1.2162,0.5268,0.8386,1.3634,2.1159,2.2484
3.2116,1.7883,0.7284,0.9905,2.7805,2.9901,2.5957
3.4351,2.1217,0.864,1.1173,4.0197,3.4988,2.6627
3.416,2.2234,0.9384,1.1937,4.9153,3.6807,2.431
3.126,2.5417,0.9552,1.2425,5.4621,3.7791,2.0001
2.6452,2.5083,0.9144,1.2516,5.65,3.4588,1.6563
1.9159,2.276,0.8172,1.1229,5.5141,2.8764,1.3956
1.1594,1.9198,0.66,0.7769,5.0528,2.1862,0.8868
0.4917,1.3578,0.4464,0.3613,4.2306,1.3376,0.3048
0.0985,0.6729,0.1992,0.0377,3.097,0.4642,0.0112
0.0024,0.1157,0.0144,0.0001,1.7162,0.0306,0
0,0.0014,0,0,0.4813,0.0001,0
0,0,0,0,0.029,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0012,0,0,0,0,0,0.0131
0.1067,0.0003,0,0.0885,0,0.0713,0.1418
0.4547,0.2045,0.0516,0.4944,0.0074,0.6099,0.3408
0.9494,0.8386,0.2772,1.0527,0.2768,1.6046,0.4946
1.1246,1.5464,0.5184,1.5628,1.3624,2.5959,0.59
1.3319,2.1312,0.7068,1.8949,2.7592,3.4104,0.5779
1.5803,2.564,0.8364,2.1506,3.9842,4.0414,0.586
1.6223,2.7933,0.9072,2.1754,4.8678,4.2258,0.5157
1.5948,2.8541,0.9204,2.058,5.4025,4.0396,0.4341
1.3965,2.7511,0.8784,1.8042,5.5844,3.6928,0.3449
1.043,2.4784,0.7812,1.3929,5.4292,3.1086,0.2651
0.6894,2.0265,0.6276,0.9407,4.9513,2.3466,0.1422
0.377,1.4115,0.4224,0.413,4.1346,1.4296,0.0401
1.22E-01,0.6884,0.1896,0.0452,2.9848,0.525,0
0.0036,0.1224,0.0156,0.0001,1.6528,0.0413,0
0,0.0016,0,0,0.4749,0.0001,0
0,0,0,0,0.0307,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0063,0,0,0,0,0,0.0134
